Score:,27
Date:,7/9/18
Time ended:,10:30
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,31
Date:,7/10/18
Time ended:,12:05
Initial:,KT
,
,
,
,
,
,
,
,
,
,
Score:,26
Date:,7/11/18
Time ended:,10:59
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,25
Date:,7/12/18
Time ended:,11:46
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,28
Date:,7/13/18
Time ended:,10:33
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,30
Date:,7/16/18
Time ended:,10:23
Initial:,RB
,
,
,
,
,
,
,
,
,
,
Score:,32
Date:,7/17/18
Time ended:,2:25
Initial:,RB
,
,
,
,
,
,
,
,
,
,
Score:,23
Date:,7/18/18
Time ended:,11:38
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,32
Date:,7/19/18
Time ended:,10:28
Initial:,KT
,
,
,
,
,
,
,
,
,
,
Score:,31
Date:,7/20/18
Time ended:,10:20
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,27
Date:,7/23/18
Time ended:,10:18
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,30
Date:,7/24/18
Time ended:,10:58
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,26
Date:,7/25/18
Time ended:,11:20
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,31
Date:,7/26/18
Time ended:,10:33
Initial:,KT
,
,
,
,
,
,
,
,
,
,
Score:,27
Date:,7/30/18
Time ended:,10:05
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,28
Date:,7/31/18
Time ended:,12:51
Initial:,KT
,
,
,
,
,
,
,
,
,
,
Score:,28
Date:,8/1/18
Time ended:,11:59
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,26
Date:,8/6/18
Time ended:,10:25
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,25
Date:,8/7/18
Time ended:,12:10
Initial:,KT
,
,
,
,
,
,
,
,
,
,
Score:,34
Date:,8/8/18
Time ended:,12:49
Initial:,RB
,
,
,
,
,
,
,
,
,
,
Score:,35
Date:,8/13/18
Time ended:,3:26
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,33
Date:,8/14/18
Time ended:,12:18
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,33
Date:,8/15/18
Time ended:,2:07
Initial:,RB
,
,
,
,
,
,
,
,
,
,
Score:,38
Date:,8/20/18
Time ended:,12:27
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,30
Date:,8/21/18
Time ended:,10:42 AM
Initial:,GM
,
,
,
,
,
,
,
,
,
,
Score:,30
Date:,8/22/18
Time ended:,10:49 AM
Initial:,LM
,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time ended:,
Initial:,
,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
,
,
,
,
,
,
,
,
,
Score:,
Date:,
Time Start:,
Time End:,
Initial:,
